city,lat,lng,country,iso3,local_name,population,continent
Mirnyy,62.7603,40.3353,Russia,RUS,Arkhangel’skaya Oblast’,32175.0,Europe
Novovoronezh,51.3167,39.2167,Russia,RUS,Voronezhskaya Oblast’,31503.0,Europe
Laranjeiras do Sul,-25.4078,-52.4158,Brazil,BRA,Paraná,32139.0,South America
San Manuel,17.0167,121.6333,Philippines,PHL,Isabela,31896.0,Asia
Ōdachō-ōda,35.1922,132.4997,Japan,JPN,Shimane,32102.0,Asia
East Lake,28.1205,-82.6868,United States,USA,Florida,32169.0,North America
Whitstable,51.361,1.026,United Kingdom,GBR,Kent,32100.0,Europe
Uglich,57.5333,38.3333,Russia,RUS,Yaroslavskaya Oblast’,32146.0,Europe
Dongxianpo,39.561,115.9865,China,CHN,Hebei,31410.0,Asia
Douar Oulad Hssine,33.0681,-8.5108,Morocco,MAR,Casablanca-Settat,32130.0,Africa
Coos Bay,43.3789,-124.233,United States,USA,Oregon,32159.0,North America
Smithfield,35.5131,-78.3497,United States,USA,North Carolina,32156.0,North America
Vall de Uxó,39.8236,-0.2317,Spain,ESP,Valencia,31681.0,Europe
Delbrück,51.7667,8.5667,Germany,DEU,North Rhine-Westphalia,31949.0,Europe
Sechura,-5.5576,-80.8223,Peru,PER,Piura,32144.0,South America
Rome,43.226,-75.4909,United States,USA,New York,32148.0,North America
Palmeira,-25.4289,-50.0058,Brazil,BRA,Paraná,32123.0,South America
San Luis,8.4964,125.7364,Philippines,PHL,Agusan del Sur,32109.0,Asia
Quintero,-32.7833,-71.5333,Chile,CHL,Valparaíso,31923.0,South America
Yaguarón,-25.5621,-57.284,Paraguay,PRY,Paraguarí,32000.0,South America
Colíder,-10.8128,-55.455,Brazil,BRA,Mato Grosso,32120.0,South America
Jāsim,32.9922,36.06,Syria,SYR,Dar‘ā,31683.0,Asia
Balimbing,7.9,123.85,Philippines,PHL,Lanao del Norte,31845.0,Asia
Trinidad,10.0795,124.3432,Philippines,PHL,Bohol,31956.0,Asia
Clearfield,41.103,-112.0237,United States,USA,Utah,32118.0,North America
Serdobsk,52.4667,44.2167,Russia,RUS,Penzenskaya Oblast’,32087.0,Europe
Zapala,-38.9028,-70.065,Argentina,ARG,Neuquén,32097.0,South America
Jiming,40.1884,118.1392,China,CHN,Hebei,31658.0,Asia
Liberty,39.2394,-94.4191,United States,USA,Missouri,32100.0,North America
Midsalip,8.0324,123.3145,Philippines,PHL,Zamboanga del Sur,32075.0,Asia
Donggou,35.5621,112.7046,China,CHN,Shanxi,31732.0,Asia
Shentang,22.2915,113.3695,China,CHN,Guangdong,31559.0,Asia
Naguilian,17.0167,121.85,Philippines,PHL,Isabela,31902.0,Asia
Alba,44.6915,8.0256,Italy,ITA,Piedmont,31498.0,Europe
Partinico,38.05,13.1167,Italy,ITA,Sicilia,31786.0,Europe
Macau,-5.115,-36.6339,Brazil,BRA,Rio Grande do Norte,32039.0,South America
Milaor,13.6,123.1833,Philippines,PHL,Camarines Sur,31150.0,Asia
Remedios,7.0275,-74.6939,Colombia,COL,Antioquia,32057.0,South America
Pinukpuk,17.6,121.3667,Philippines,PHL,Kalinga,32026.0,Asia
Asilah,35.4667,-6.0333,Morocco,MAR,Tanger-Tétouan-Al Hoceïma,31147.0,Africa
Tongkou,38.7952,115.8646,China,CHN,Hebei,31576.0,Asia
Cabaiguán,22.0839,-79.4953,Cuba,CUB,Sancti Spíritus,32000.0,North America
El Golea,30.5666,2.8833,Algeria,DZA,Ghardaïa,32049.0,Africa
Oristano,39.9058,8.5916,Italy,ITA,Sardegna,31671.0,Europe
Pekin,40.5679,-89.6262,United States,USA,Illinois,32045.0,North America
Westlake,41.4524,-81.9295,United States,USA,Ohio,32032.0,North America
Badoc,17.9267,120.4754,Philippines,PHL,Ilocos Norte,31616.0,Asia
Bahharet Oulad Ayyad,34.7703,-6.3047,Morocco,MAR,Rabat-Salé-Kénitra,31860.0,Africa
Herrenberg,48.5967,8.8708,Germany,DEU,Baden-Württemberg,31545.0,Europe
San Remigio,10.8331,122.0875,Philippines,PHL,Antique,31935.0,Asia
Dar Ould Zidouh,32.3167,-6.9,Morocco,MAR,Béni Mellal-Khénifra,31170.0,Africa
Nilka,43.7826,82.5089,China,CHN,Xinjiang,31907.0,Asia
Chillicothe,39.3393,-82.9937,United States,USA,Ohio,31999.0,North America
Jaral del Progreso,20.3667,-101.0667,Mexico,MEX,Guanajuato,31780.0,North America
Pativilca,-10.6996,-77.8,Peru,PER,Lima,31905.0,South America
La Verne,34.1208,-117.7702,United States,USA,California,31974.0,North America
Prairieville,30.3151,-90.9571,United States,USA,Louisiana,31974.0,North America
Paipa,5.78,-73.1175,Colombia,COL,Boyacá,31868.0,South America
Namegata,35.9903,140.4892,Japan,JPN,Ibaraki,31828.0,Asia
Komagane,35.7289,137.9339,Japan,JPN,Nagano,31763.0,Asia
Santa Rita,10.5367,-71.5108,Venezuela,VEN,Zulia,31810.0,South America
Placerville,38.7308,-120.7978,United States,USA,California,31943.0,North America
Ivaiporã,-24.2478,-51.685,Brazil,BRA,Paraná,31935.0,South America
Bel Air North,39.5544,-76.3733,United States,USA,Maryland,31941.0,North America
Shahedian,37.6546,114.7392,China,CHN,Hebei,31370.0,Asia
Nanyuki,0.0167,37.0667,Kenya,KEN,Laikipia,31577.0,Africa
Guachavés,1.2219,-77.6772,Colombia,COL,Nariño,31856.0,South America
San Isidro,11.4167,124.35,Philippines,PHL,Leyte,31641.0,Asia
Sakhnīn,32.8667,35.3,Israel,ISR,Northern,31100.0,Asia
Turicato,19.05,-101.4167,Mexico,MEX,Michoacán de Ocampo,31877.0,North America
Montebelluna,45.7753,12.0389,Italy,ITA,Veneto,31258.0,Europe
Grajaú,-5.8194,-46.1386,Brazil,BRA,Maranhão,30217.0,South America
Sasaguri,33.6156,130.5511,Japan,JPN,Fukuoka,31092.0,Asia
El Oro de Hidalgo,19.8008,-100.1314,Mexico,MEX,Morelos,31847.0,North America
I‘zāz,36.5888,37.0441,Syria,SYR,Ḩalab,31534.0,Asia
Manlius,43.049,-75.9793,United States,USA,New York,31884.0,North America
Ruy Barbosa,-12.2839,-40.4939,Brazil,BRA,Bahia,31867.0,South America
Katagami,39.8833,139.9889,Japan,JPN,Akita,31558.0,Asia
Touba,8.2833,-7.6833,Côte D’Ivoire,CIV,Woroba,31844.0,Africa
Dandenong,-37.981,145.215,Australia,AUS,Victoria,29906.0,Oceania
San Pedro de Ribas,41.2592,1.773,Spain,ESP,Catalonia,31111.0,Europe
Redan,33.7394,-84.1644,United States,USA,Georgia,31873.0,North America
Martinsville,36.6827,-79.8636,United States,USA,Virginia,31871.0,North America
Gevelsberg,51.3265,7.3559,Germany,DEU,North Rhine-Westphalia,30695.0,Europe
Val-d’Or,48.1,-77.7833,Canada,CAN,Quebec,31862.0,North America
Boghni,36.5437,3.9523,Algeria,DZA,Tizi Ouzou,31263.0,Africa
Pueblo West,38.3551,-104.7266,United States,USA,Colorado,31849.0,North America
Chajul,15.4872,-91.0347,Guatemala,GTM,Quiché,31780.0,North America
Buzovna,40.5167,50.1167,Azerbaijan,AZE,Bakı,31500.0,Asia
Avola,36.9167,15.1333,Italy,ITA,Sicilia,31408.0,Europe
Radnor,40.0287,-75.3675,United States,USA,Pennsylvania,31820.0,North America
Owen Sound,44.5667,-80.9333,Canada,CAN,Ontario,31820.0,North America
Payao,7.5857,122.8022,Philippines,PHL,Zamboanga Sibugay,31686.0,Asia
Velikiy Ustyug,60.7589,46.3039,Russia,RUS,Vologodskaya Oblast’,31806.0,Europe
Gubbio,43.3518,12.5773,Italy,ITA,Umbria,31736.0,Europe
San Giuliano Terme,43.7625,10.4414,Italy,ITA,Tuscany,31447.0,Europe
Chum Phae,16.5431,102.1104,Thailand,THA,Khon Kaen,31597.0,Asia
San Roque,36.2097,-5.3844,Spain,ESP,Andalusia,31571.0,Europe
Temascaltepec de González,19.0433,-100.0414,Mexico,MEX,México,30336.0,North America
Kyzyl-Kyya,40.25,72.1167,Kyrgyzstan,KGZ,Batken,31727.0,Asia
Kalingalan Caluang,5.8833,121.2667,Philippines,PHL,Sulu,31567.0,Asia
Kasimov,54.9583,41.3972,Russia,RUS,Ryazanskaya Oblast’,30243.0,Europe
Kuroishi,40.6428,140.5944,Japan,JPN,Aomori,31604.0,Asia
Haan,51.1931,7.0131,Germany,DEU,North Rhine-Westphalia,30484.0,Europe
Sitionuevo,10.7758,-74.7203,Colombia,COL,Magdalena,31706.0,South America
Kulat,-8.7151,115.1841,Indonesia,IDN,Bali,30012.0,Asia
Radolfzell am Bodensee,47.7369,8.9697,Germany,DEU,Baden-Württemberg,31203.0,Europe
Kotovsk,52.5833,41.5,Russia,RUS,Tambovskaya Oblast’,29999.0,Europe
Weil am Rhein,47.5947,7.6108,Germany,DEU,Baden-Württemberg,30175.0,Europe
Níjar,36.9667,-2.2,Spain,ESP,Andalusia,31666.0,Europe
Balyqshy,47.0666,51.8666,Kazakhstan,KAZ,Atyraū,31624.0,Asia
San Pedro Sacatepéquez,14.6862,-90.6423,Guatemala,GTM,Guatemala,31503.0,North America
Jesús María,-30.9817,-64.0942,Argentina,ARG,Córdoba,31602.0,South America
Fallbrook,33.3693,-117.2259,United States,USA,California,31701.0,North America
Dongmaying,39.1221,115.9814,China,CHN,Hebei,30841.0,Asia
Žepče,44.4333,18.0333,Bosnia And Herzegovina,BIH,"Bosnia and Herzegovina, Federation of",31582.0,Europe
Bedworth,52.475,-1.477,United Kingdom,GBR,Warwickshire,30648.0,Europe
Łowicz,52.1,19.9333,Poland,POL,Łódzkie,30383.0,Europe
Ibaiti,-23.8489,-50.1878,Brazil,BRA,Paraná,31644.0,South America
Nueva Imperial,-38.7333,-72.95,Chile,CHL,Araucanía,31632.0,South America
Tecozautla,20.5333,-99.6333,Mexico,MEX,Hidalgo,31609.0,North America
Willingboro,40.028,-74.8882,United States,USA,New Jersey,31662.0,North America
Jacareacanga,-6.2222,-57.7528,Brazil,BRA,Pará,31661.0,South America
Exu,-7.5133,-39.7239,Brazil,BRA,Pernambuco,31636.0,South America
Castelvetrano,37.6786,12.7917,Italy,ITA,Sicilia,31503.0,Europe
Santa Bárbara,-19.9589,-43.415,Brazil,BRA,Minas Gerais,31604.0,South America
Spring Valley,32.7316,-116.9766,United States,USA,California,31650.0,North America
Tanmen,19.2429,110.612,China,CHN,Hainan,31322.0,Asia
Morro Agudo,-20.7314,-48.0578,Brazil,BRA,São Paulo,31620.0,South America
Ayabe,35.2989,135.2586,Japan,JPN,Kyōto,31537.0,Asia
Espinosa,-14.9081,-42.8103,Brazil,BRA,Minas Gerais,31610.0,South America
Kreuztal,50.962,8.0064,Germany,DEU,North Rhine-Westphalia,31187.0,Europe
Cantilan,9.3336,125.9775,Philippines,PHL,Surigao del Sur,31492.0,Asia
Frederico Westphalen,-27.3589,-53.3939,Brazil,BRA,Rio Grande do Sul,31498.0,South America
Waterloo,50.7167,4.3833,Belgium,BEL,Wallonia,30174.0,Europe
San Andrés Xecul,14.9,-91.4833,Guatemala,GTM,Totonicapán,29849.0,North America
Yawatahama-shi,33.4631,132.4233,Japan,JPN,Ehime,31363.0,Asia
Mae Sot,16.7101,98.5707,Thailand,THA,Tak,31530.0,Asia
Carballo,43.2167,-8.6833,Spain,ESP,Galicia,31429.0,Europe
Nardò,40.1797,18.0333,Italy,ITA,Puglia,31431.0,Europe
Oudenaarde,50.85,3.6,Belgium,BEL,Flanders,31132.0,Europe
Lingig,8.0381,126.4127,Philippines,PHL,Surigao del Sur,31485.0,Asia
Fengrenxu,24.1736,115.3268,China,CHN,Guangdong,30324.0,Asia
Hopkinsville,36.8386,-87.4776,United States,USA,Kentucky,31569.0,North America
Mocajuba,-2.5839,-49.5069,Brazil,BRA,Pará,31530.0,South America
Zima,53.9167,102.05,Russia,RUS,Irkutskaya Oblast’,30988.0,Europe
Ponta de Pedras,-1.39,-48.8708,Brazil,BRA,Pará,31549.0,South America
Kosonsoy,41.2492,71.5458,Uzbekistan,UZB,Namangan,31217.0,Asia
Făgăraş,45.8422,24.9714,Romania,ROU,Braşov,30714.0,Europe
Ban Chang,12.7209,101.0669,Thailand,THA,Rayong,30983.0,Asia
Calubian,11.45,124.4167,Philippines,PHL,Leyte,31228.0,Asia
Balungao,15.9,120.7,Philippines,PHL,Pangasinan,31106.0,Asia
Iporá,-16.4419,-51.1178,Brazil,BRA,Goiás,31499.0,South America
Huangxicun,24.4702,115.7723,China,CHN,Guangdong,31087.0,Asia
Puerto Wilches,7.3483,-73.8983,Colombia,COL,Santander,31509.0,South America
Verbania,45.9228,8.5519,Italy,ITA,Piedmont,30709.0,Europe
Rochester,43.299,-70.9787,United States,USA,New Hampshire,31526.0,North America
Lavras da Mangabeira,-6.7528,-38.9719,Brazil,BRA,Ceará,31492.0,South America
Maubeuge,50.2775,3.9734,France,FRA,Hauts-de-France,29944.0,Europe
South Riding,38.912,-77.5132,United States,USA,Virginia,31515.0,North America
Saint-Médard-en-Jalles,44.8964,-0.7164,France,FRA,Nouvelle-Aquitaine,31145.0,Europe
Minas Novas,-17.2189,-42.59,Brazil,BRA,Minas Gerais,31497.0,South America
Marks,51.7,46.75,Russia,RUS,Saratovskaya Oblast’,31488.0,Europe
Rheinberg,51.5467,6.6006,Germany,DEU,North Rhine-Westphalia,31097.0,Europe
Kostopil,50.8833,26.4431,Ukraine,UKR,Rivnens’ka Oblast’,31463.0,Europe
Santa Fé do Sul,-20.2108,-50.9258,Brazil,BRA,São Paulo,31348.0,South America
Deinze,50.9833,3.5272,Belgium,BEL,Flanders,31085.0,Europe
Centereach,40.8696,-73.0808,United States,USA,New York,31493.0,North America
Neira,5.1664,-75.5189,Colombia,COL,Caldas,31399.0,South America
Savé,8.0342,2.4866,Benin,BEN,Collines,31444.0,Africa
Geesthacht,53.4375,10.3675,Germany,DEU,Schleswig-Holstein,30551.0,Europe
Milledgeville,33.0874,-83.2414,United States,USA,Georgia,31471.0,North America
Mograne,34.4167,-6.4333,Morocco,MAR,Rabat-Salé-Kénitra,31292.0,Africa
Parambu,-6.2108,-40.6939,Brazil,BRA,Ceará,31455.0,South America
Mateus Leme,-19.9858,-44.4278,Brazil,BRA,Minas Gerais,31364.0,South America
Stratford,43.3708,-80.9819,Canada,CAN,Ontario,31465.0,North America
Wanghong Yidui,38.1993,106.2284,China,CHN,Ningxia,30943.0,Asia
Yingyangcun,22.0974,106.7567,China,CHN,Guangxi,31109.0,Asia
Santa María La Pila,15.6056,-89.8125,Guatemala,GTM,Alta Verapaz,31425.0,North America
Syracuse,41.086,-112.0698,United States,USA,Utah,31458.0,North America
Netivot,31.4167,34.5833,Israel,ISR,Southern,31314.0,Asia
Kaminokawa,36.4392,139.91,Japan,JPN,Tochigi,30886.0,Asia
Bielsk Podlaski,52.7667,23.2,Poland,POL,Podlaskie,30322.0,Europe
Araçoiaba da Serra,-23.5053,-47.6142,Brazil,BRA,São Paulo,31321.0,South America
Barrinha,-21.1936,-48.1639,Brazil,BRA,São Paulo,31230.0,South America
Trebinje,42.7089,18.3217,Bosnia And Herzegovina,BIH,"Srpska, Republika",31433.0,Europe
Tiquipaya,-17.3381,-66.2189,Bolivia,BOL,Cochabamba,31264.0,South America
Sherwood,34.8508,-92.2028,United States,USA,Arkansas,31436.0,North America
Posse,-14.0928,-46.3689,Brazil,BRA,Goiás,31419.0,South America
Valkenswaard,51.35,5.4592,Netherlands,NLD,Noord-Brabant,30910.0,Europe
Alacuás,39.4583,-0.4628,Spain,ESP,Valencia,29711.0,Europe
Wenxian Chengguanzhen,32.9421,104.687,China,CHN,Gansu,31339.0,Asia
Halden,59.1264,11.4828,Norway,NOR,Østfold,31373.0,Europe
Quesada,10.3305,-84.44,Costa Rica,CRI,Alajuela,31106.0,North America
Lloydminster,53.2783,-110.005,Canada,CAN,Saskatchewan,31410.0,North America
Simunul,4.898,119.8213,Philippines,PHL,Tawi-Tawi,31223.0,Asia
Lumbang,14.3,121.4667,Philippines,PHL,Laguna,30652.0,Asia
Garner,35.6934,-78.6196,United States,USA,North Carolina,31407.0,North America
Guamo,4.0281,-74.97,Colombia,COL,Tolima,31350.0,South America
Key West,24.5637,-81.7768,United States,USA,Florida,31401.0,North America
Coria del Río,37.2833,-6.05,Spain,ESP,Andalusia,30908.0,Europe
Caracal,44.1,24.3333,Romania,ROU,Olt,30954.0,Europe
Cauquenes,-35.9671,-72.3154,Chile,CHL,Maule,31362.0,South America
Pointe-Claire,45.45,-73.8167,Canada,CAN,Quebec,31380.0,North America
Moalboal,9.95,123.4,Philippines,PHL,Cebu,31130.0,Asia
Kudymkar,59.0167,54.6667,Russia,RUS,Permskiy Kray,31370.0,Europe
Dracut,42.6832,-71.301,United States,USA,Massachusetts,31373.0,North America
Skellefteå,64.65,20.85,Sweden,SWE,Västerbotten,31311.0,Europe
Abra de Ilog,13.4448,120.726,Philippines,PHL,Occidental Mindoro,31306.0,Asia
Ganderkesee,53.0358,8.5483,Germany,DEU,Lower Saxony,31137.0,Europe
Novo Cruzeiro,-17.4678,-41.875,Brazil,BRA,Minas Gerais,31335.0,South America
Petersburg,37.2043,-77.3913,United States,USA,Virginia,31346.0,North America
Al Ḩusaynīyah,30.8612,31.919,Egypt,EGY,Ash Sharqīyah,30825.0,Africa
North Olmsted,41.415,-81.919,United States,USA,Ohio,31341.0,North America
Kahului,20.8715,-156.4603,United States,USA,Hawaii,31336.0,North America
Ostuni,40.7322,17.5778,Italy,ITA,Puglia,31197.0,Europe
Kandalaksha,67.1569,32.4117,Russia,RUS,Murmanskaya Oblast’,31329.0,Europe
Bagre,-1.9,-50.1639,Brazil,BRA,Pará,31325.0,South America
Manduria,40.4028,17.6342,Italy,ITA,Puglia,31159.0,Europe
Alice Springs,-23.7,133.8667,Australia,AUS,Northern Territory,31120.0,Oceania
Yaita,36.8067,139.9242,Japan,JPN,Tochigi,31145.0,Asia
Duanshan,25.8308,106.5785,China,CHN,Guizhou,31203.0,Asia
Wheat Ridge,39.7728,-105.1029,United States,USA,Colorado,31324.0,North America
Fruit Cove,30.0972,-81.6176,United States,USA,Florida,31314.0,North America
Conceição da Barra,-18.5928,-39.7319,Brazil,BRA,Espírito Santo,31273.0,South America
Rosignano Marittimo,43.4,10.4667,Italy,ITA,Tuscany,31039.0,Europe
Tracuateua,-1.0719,-46.8969,Brazil,BRA,Pará,31257.0,South America
Cibolo,29.5639,-98.2123,United States,USA,Texas,31281.0,North America
Buurhakaba,2.7837,44.0833,Somalia,SOM,Bay,31267.0,Africa
Marovoay,-16.0995,46.6333,Madagascar,MDG,Mahajanga,31253.0,Africa
Calape,9.8833,123.8833,Philippines,PHL,Bohol,30863.0,Asia
Barra dos Coqueiros,-10.9089,-37.0389,Brazil,BRA,Sergipe,30930.0,South America
Bauko,16.9833,120.8667,Philippines,PHL,Mountain,31065.0,Asia
Pindaré-Mirim,-3.6078,-45.3428,Brazil,BRA,Maranhão,31152.0,South America
Taozhuangcun,30.9694,120.8095,China,CHN,Zhejiang,30595.0,Asia
Vitória do Mearim,-3.4619,-44.8708,Brazil,BRA,Maranhão,31217.0,South America
Uran,18.89,72.95,India,IND,Mahārāshtra,30439.0,Asia
Biritiba-Mirim,-23.5728,-46.0389,Brazil,BRA,São Paulo,31158.0,South America
Alliance,40.9107,-81.1189,United States,USA,Ohio,31255.0,North America
Balatan,13.3167,123.2333,Philippines,PHL,Camarines Sur,30922.0,Asia
Circasia,4.6192,-75.6347,Colombia,COL,Quindío,30914.0,South America
San Vicente,10.5333,119.2833,Philippines,PHL,Palawan,31232.0,Asia
Ipubi,-7.6519,-40.1489,Brazil,BRA,Pernambuco,31187.0,South America
Łuków,51.9167,22.3833,Poland,POL,Lubelskie,30381.0,Europe
Boxtel,51.5911,5.3275,Netherlands,NLD,Noord-Brabant,30747.0,Europe
Banning,33.946,-116.8992,United States,USA,California,31221.0,North America
Warwick,41.2598,-74.3615,United States,USA,New York,31217.0,North America
Burgess Hill,50.9535,-0.1262,United Kingdom,GBR,West Sussex,30635.0,Europe
Getafe,10.15,124.15,Philippines,PHL,Bohol,30955.0,Asia
Laguna Hills,33.592,-117.6992,United States,USA,California,31207.0,North America
Central Islip,40.7837,-73.1945,United States,USA,New York,31205.0,North America
Marigliano,40.9333,14.45,Italy,ITA,Campania,29879.0,Europe
Lagos,37.1,-8.6667,Portugal,PRT,Faro,31049.0,Europe
Bogoroditsk,53.7667,38.1333,Russia,RUS,Tul’skaya Oblast’,31139.0,Europe
Lushnjë,40.9333,19.7,Albania,ALB,Fier,31105.0,Europe
Athens,34.7847,-86.951,United States,USA,Alabama,31187.0,North America
Princeton,40.3563,-74.6693,United States,USA,New Jersey,31187.0,North America
Yingshouyingzi,40.5515,117.6616,China,CHN,Hebei,29664.0,Asia
Weyhe,52.9936,8.8733,Germany,DEU,Lower Saxony,30669.0,Europe
Flores da Cunha,-29.0289,-51.1819,Brazil,BRA,Rio Grande do Sul,31063.0,South America
Werl,51.5528,7.9139,Germany,DEU,North Rhine-Westphalia,30772.0,Europe
Culleredo,43.2883,-8.3894,Spain,ESP,Galicia,30685.0,Europe
Loughton,51.6494,0.0735,United Kingdom,GBR,Essex,31106.0,Europe
Jimalalud,9.9797,123.1999,Philippines,PHL,Negros Oriental,30945.0,Asia
Orillia,44.6,-79.4167,Canada,CAN,Ontario,31166.0,North America
Baixo Guandu,-19.5189,-41.0158,Brazil,BRA,Espírito Santo,31132.0,South America
Minaçu,-13.5328,-48.22,Brazil,BRA,Goiás,31154.0,South America
Ciudad Vieja,14.5233,-90.7667,Guatemala,GTM,Sacatepéquez,30565.0,North America
Diemen,52.3439,4.9625,Netherlands,NLD,Noord-Holland,29196.0,Europe
Tokmak,47.2514,35.7058,Ukraine,UKR,Zaporiz’ka Oblast’,31016.0,Europe
Magsingal,17.685,120.4244,Philippines,PHL,Ilocos Sur,30792.0,Asia
Chitral,35.8511,71.7889,Pakistan,PAK,Khyber Pakhtunkhwa,31100.0,Asia
Paraparaumu,-40.9167,175.0167,New Zealand,NZL,Wellington,30100.0,Oceania
Atotonilco de Tula,20.05,-99.1833,Mexico,MEX,Hidalgo,31078.0,North America
Cândido Mota,-22.7464,-50.3869,Brazil,BRA,São Paulo,31131.0,South America
Ski,59.7419,10.8939,Norway,NOR,Akershus,30843.0,Europe
Masaki,33.7875,132.7114,Japan,JPN,Ehime,29681.0,Asia
Afonso Cláudio,-20.0739,-41.1239,Brazil,BRA,Espírito Santo,31091.0,South America
Falmouth,41.5915,-70.5914,United States,USA,Massachusetts,31124.0,North America
Bramsche,52.4089,7.9728,Germany,DEU,Lower Saxony,30952.0,Europe
Orcutt,34.8668,-120.4269,United States,USA,California,31118.0,North America
Santa Maria,14.475,121.425,Philippines,PHL,Laguna,30830.0,Asia
Portão,-29.7019,-51.2419,Brazil,BRA,Rio Grande do Sul,30920.0,South America
Lemery,11.2333,122.9333,Philippines,PHL,Iloilo,30851.0,Asia
Naugatuck,41.489,-73.0518,United States,USA,Connecticut,31108.0,North America
Eldersburg,39.4041,-76.9529,United States,USA,Maryland,31108.0,North America
Río Grande,-53.7914,-67.699,Argentina,ARG,"Tierra del Fuego, Antártida e Islas del Atlántico Sur",31095.0,South America
Tewksbury,42.612,-71.2278,United States,USA,Massachusetts,31098.0,North America
Itabela,-16.575,-39.5528,Brazil,BRA,Bahia,31055.0,South America
Muritiba,-12.6258,-38.99,Brazil,BRA,Bahia,30743.0,South America
Jacaré,-18.9058,-40.0758,Brazil,BRA,Espírito Santo,31039.0,South America
Columbus,33.5088,-88.4096,United States,USA,Mississippi,31084.0,North America
Bochnia,49.9833,20.4333,Poland,POL,Małopolskie,30075.0,Europe
Schönebeck,52.0167,11.75,Germany,DEU,Saxony-Anhalt,30720.0,Europe
Tijucas,-27.2408,-48.6339,Brazil,BRA,Santa Catarina,30960.0,South America
Soledade,-28.8178,-52.51,Brazil,BRA,Rio Grande do Sul,31035.0,South America
Rio Pardo de Minas,-15.61,-42.54,Brazil,BRA,Minas Gerais,31045.0,South America
Mundelein,42.2691,-88.0101,United States,USA,Illinois,31051.0,North America
Sapa Sapa,5.0899,120.2729,Philippines,PHL,Tawi-Tawi,30917.0,Asia
Bielawa,50.6908,16.623,Poland,POL,Dolnośląskie,30207.0,Europe
Fair Oaks,38.6504,-121.2497,United States,USA,California,31032.0,North America
Matões,-5.5189,-43.1989,Brazil,BRA,Maranhão,31015.0,South America
San Andrés del Rabanedo,42.6167,-5.6,Spain,ESP,Castille-Leon,30549.0,Europe
Dyurtyuli,55.4833,54.8667,Russia,RUS,Bashkortostan,30969.0,Europe
Harpenden,51.8175,-0.3524,United Kingdom,GBR,Hertfordshire,30240.0,Europe
Santa Vitória do Palmar,-33.5189,-53.3678,Brazil,BRA,Rio Grande do Sul,30990.0,South America
Mocímboa da Praia,-11.35,40.3333,Mozambique,MOZ,Cabo Delgado,30950.0,Africa
Huamachuco,-7.8121,-78.0487,Peru,PER,La Libertad,30835.0,South America
Nartkala,43.55,43.85,Russia,RUS,Kabardino-Balkariya,30832.0,Europe
Əmircan,40.4236,49.9886,Azerbaijan,AZE,Bakı,29800.0,Asia
Rexburg,43.8224,-111.792,United States,USA,Idaho,30979.0,North America
Burgdorf,52.4438,10.0078,Germany,DEU,Lower Saxony,30699.0,Europe
Needham,42.2814,-71.2411,United States,USA,Massachusetts,30970.0,North America
Rostov,57.1833,39.4167,Russia,RUS,Yaroslavskaya Oblast’,30943.0,Europe
Ambanja,-13.6786,48.4522,Madagascar,MDG,Antsiranana,30621.0,Africa
Einbeck,51.8167,9.8667,Germany,DEU,Lower Saxony,30826.0,Europe
Trindade,-7.7619,-40.2678,Brazil,BRA,Pernambuco,30816.0,South America
Sombrio,-29.1039,-49.6289,Brazil,BRA,Santa Catarina,30733.0,South America
Neuruppin,52.9222,12.8,Germany,DEU,Brandenburg,30846.0,Europe
Mossendjo,-2.9458,12.7147,Congo (Brazzaville),COG,Niari,30936.0,Africa
Fabriano,43.3386,12.9085,Italy,ITA,Marche,30809.0,Europe
Nogales,31.3624,-110.9336,United States,USA,Arizona,30917.0,North America
